Ê±¼ä,Ö¸Áî,·´À¡¦
0.000916,40.0,29.91069634
0.000917,40.0,29.94461013
0.000918,40.0,29.97851255
0.000919,40.0,30.01240358
0.00092,40.0,30.04628325
0.000921,40.0,30.08015156
0.000922,40.0,30.1140085
0.000923,40.0,30.14785408
0.000924,40.0,30.18168831
0.000925,40.0,30.21551119
0.000926,40.0,30.24932272
0.000927,40.0,30.28312291
0.000928,40.0,30.31691175
0.000929,40.0,30.35068926
0.00093,40.0,30.38445544
0.000931,40.0,30.41821029
0.000932,40.0,30.45195382
0.000933,40.0,30.48568602
0.000934,40.0,30.5194069
0.000935,40.0,30.55311647
0.000936,40.0,30.58681473
0.000937,40.0,30.62050169
0.000938,40.0,30.65417734
0.000939,40.0,30.68784169
0.00094,40.0,30.72149474
0.000941,40.0,30.7551365
0.000942,40.0,30.78876698
0.000943,40.0,30.82238617
0.000944,40.0,30.85599408
0.000945,40.0,30.88959071
0.000946,40.0,30.92317606
0.000947,40.0,30.95675015
0.000948,40.0,30.99031297
0.000949,40.0,31.02386452
0.00095,40.0,31.05740482
0.000951,40.0,31.09093386
0.000952,40.0,31.12445165
0.000953,40.0,31.15795819
0.000954,40.0,31.19145349
0.000955,40.0,31.22493755
0.000956,40.0,31.25841037
0.000957,40.0,31.29187195
0.000958,40.0,31.32532231
0.000959,40.0,31.35876143
0.00096,40.0,31.39218934
0.000961,40.0,31.42560603
0.000962,40.0,31.4590115
0.000963,40.0,31.49240576
0.000964,40.0,31.52578881
0.000965,40.0,31.55916065
0.000966,40.0,31.5925213
0.000967,40.0,31.62587075
0.000968,40.0,31.659209
0.000969,40.0,31.69253606
0.00097,40.0,31.72585194
0.000971,40.0,31.75915664
0.000972,40.0,31.79245015
0.000973,40.0,31.82573249
0.000974,40.0,31.85900366
0.000975,40.0,31.89226366
0.000976,40.0,31.9255125
0.000977,40.0,31.95875017
0.000978,40.0,31.99197669
0.000979,40.0,32.02519205
0.00098,40.0,32.05839626
0.000981,40.0,32.09158933
0.000982,40.0,32.12477125
0.000983,40.0,32.15794204
0.000984,40.0,32.19110168
0.000985,40.0,32.2242502
0.000986,40.0,32.25738759
0.000987,40.0,32.29051385
0.000988,40.0,32.32362899
0.000989,40.0,32.35673301
0.00099,40.0,32.38982592
0.000991,40.0,32.42290772
0.000992,40.0,32.45597841
0.000993,40.0,32.489038
0.000994,40.0,32.52208649
0.000995,40.0,32.55512388
0.000996,40.0,32.54423596
0.000997,40.0,32.53335158
0.000998,40.0,32.52247072
0.000999,40.0,32.51159341
0.001,40.0,32.50071962
0.001001,40.0,32.48984936
0.001002,40.0,32.47898263
0.001003,40.0,32.46811943
0.001004,40.0,32.45725976
0.001005,40.0,32.44640362
0.001006,40.0,32.43555099
0.001007,40.0,32.4247019
0.001008,40.0,32.41385632
0.001009,40.0,32.44692849
0.00101,40.0,32.47998955
0.001011,40.0,32.51303951
0.001012,40.0,32.54607838
0.001013,40.0,32.57910615
0.001014,40.0,32.61212283
0.001015,40.0,32.64512843
0.001016,40.0,32.67812295
0.001017,40.0,32.71110638
0.001018,40.0,32.74407874
0.001019,40.0,32.77704003
0.00102,40.0,32.80999026
0.001021,40.0,32.84292941
0.001022,40.0,32.87585751
0.001023,40.0,32.90877455
0.001024,40.0,32.94168054
0.001025,40.0,32.97457548
0.001026,40.0,33.00745937
0.001027,40.0,33.04033221
0.001028,40.0,33.07319402
0.001029,40.0,33.10604479
0.00103,40.0,33.13888454
0.001031,40.0,33.17171325
0.001032,40.0,33.20453094
0.001033,40.0,33.2373376
0.001034,40.0,33.27013325
0.001035,40.0,33.30291788
0.001036,40.0,33.33569151
0.001037,40.0,33.36845413
0.001038,40.0,33.40120574
0.001039,40.0,33.43394635
0.00104,40.0,33.46667597
0.001041,40.0,33.49939459
0.001042,40.0,33.53210223
0.001043,40.0,33.56479888
0.001044,40.0,33.59748455
0.001045,40.0,33.63015924
0.001046,40.0,33.66282295
0.001047,40.0,33.69547569
0.001048,40.0,33.72811747
0.001049,40.0,33.76074828
0.00105,40.0,33.79336813
0.001051,40.0,33.82597702
0.001052,40.0,33.85857496
0.001053,40.0,33.89116195
0.001054,40.0,33.923738
0.001055,40.0,33.9563031
0.001056,40.0,33.98885726
0.001057,40.0,34.02140048
0.001058,40.0,34.05393278
0.001059,40.0,34.08645414
0.00106,40.0,34.11896458
0.001061,40.0,34.1514641
0.001062,40.0,34.18395269
0.001063,40.0,34.21643038
0.001064,40.0,34.24889715
0.001065,40.0,34.28135302
0.001066,40.0,34.31379798
0.001067,40.0,34.34623204
0.001068,40.0,34.37865521
0.001069,40.0,34.41106748
0.00107,40.0,34.44346886
0.001071,40.0,34.47585935
0.001072,40.0,34.50823897
0.001073,40.0,34.5406077
0.001074,40.0,34.57296556
0.001075,40.0,34.60531254
0.001076,40.0,34.63764866
0.001077,40.0,34.66997391
0.001078,40.0,34.7022883
0.001079,40.0,34.73459183
0.00108,40.0,34.76688451
0.001081,40.0,34.79916633
0.001082,40.0,34.83143731
0.001083,40.0,34.86369745
0.001084,40.0,34.89594674
0.001085,40.0,34.9281852
0.001086,40.0,34.96041282
0.001087,40.0,34.99262962
0.001088,40.0,35.02483558
0.001089,40.0,35.05703073
0.00109,40.0,35.08921505
0.001091,40.0,35.12138856
0.001092,40.0,35.15355126
0.001093,40.0,35.18570315
0.001094,40.0,35.21784423
0.001095,40.0,35.22807818
0.001096,40.0,35.21629092
0.001097,40.0,35.20450748
0.001098,40.0,35.19272787
0.001099,40.0,35.18095209
0.0011,40.0,35.16918013
0.001101,40.0,35.15741199
0.001102,40.0,35.14564767
0.001103,40.0,35.13388717
0.001104,40.0,35.12213049
0.001105,40.0,35.11037763
0.001106,40.0,35.09862859
0.001107,40.0,35.08688335
0.001108,40.0,35.07514194
0.001109,40.0,35.08542449
0.00111,40.0,35.11759773
0.001111,40.0,35.14976015
0.001112,40.0,35.18191176
0.001113,40.0,35.21405256
0.001114,40.0,35.24618257
0.001115,40.0,35.27830178
0.001116,40.0,35.31041019
0.001117,40.0,35.34250781
0.001118,40.0,35.37459464
0.001119,40.0,35.40667069
0.00112,40.0,35.43873596
0.001121,40.0,35.47079046
0.001122,40.0,35.50283418
0.001123,40.0,35.53486713
0.001124,40.0,35.56688931
0.001125,40.0,35.59890073
0.001126,40.0,35.63090139
0.001127,40.0,35.66289129
0.001128,40.0,35.69487044
0.001129,40.0,35.72683885
0.00113,40.0,35.7587965
0.001131,40.0,35.79074342
0.001132,40.0,35.82267959
0.001133,40.0,35.85460503
0.001134,40.0,35.88651974
0.001135,40.0,35.91842373
0.001136,40.0,35.95031698
0.001137,40.0,35.98219952
0.001138,40.0,36.01407133
0.001139,40.0,36.04593244
0.00114,40.0,36.07778283
0.001141,40.0,36.10962251
0.001142,40.0,36.1414515
0.001143,40.0,36.17326978
0.001144,40.0,36.20507736
0.001145,40.0,36.23687425
0.001146,40.0,36.26866045
0.001147,40.0,36.30043596
0.001148,40.0,36.3322008
0.001149,40.0,36.36395495
0.00115,40.0,36.39569842
0.001151,40.0,36.42743122
0.001152,40.0,36.45915336
0.001153,40.0,36.49086482
0.001154,40.0,36.52256563
0.001155,40.0,36.55425577
0.001156,40.0,36.58593527
0.001157,40.0,36.6176041
0.001158,40.0,36.64926229
0.001159,40.0,36.68090984
0.00116,40.0,36.71254674
0.001161,40.0,36.74417301
0.001162,40.0,36.77578864
0.001163,40.0,36.80739364
0.001164,40.0,36.83898801
0.001165,40.0,36.87057176
0.001166,40.0,36.90214488
0.001167,40.0,36.93370739
0.001168,40.0,36.96525929
0.001169,40.0,36.99680057
0.00117,40.0,37.02833125
0.001171,40.0,37.05985132
0.001172,40.0,37.09136079
0.001173,40.0,37.12285967
0.001174,40.0,37.15434795
0.001175,40.0,37.18582564
0.001176,40.0,37.21729275
0.001177,40.0,37.24874927
0.001178,40.0,37.28019521
0.001179,40.0,37.31163058
0.00118,40.0,37.34305538
0.001181,40.0,37.3744696
0.001182,40.0,37.40587326
0.001183,40.0,37.43726635
0.001184,40.0,37.46864889
0.001185,40.0,37.50002087
0.001186,40.0,37.5313823
0.001187,40.0,37.56273318
0.001188,40.0,37.59407351
0.001189,40.0,37.62540331
0.00119,40.0,37.65672256
0.001191,40.0,37.68803128
0.001192,40.0,37.71932946
0.001193,40.0,37.75061712
0.001194,40.0,37.78189425
0.001195,40.0,37.81316086
0.001196,40.0,37.8005028
0.001197,40.0,37.78784884
0.001198,40.0,37.77519899
0.001199,40.0,37.76255325
0.0012,40.0,37.74991161
0.001201,40.0,37.73727408
0.001202,40.0,37.72464065
0.001203,40.0,37.71201132
0.001204,40.0,37.6993861
0.001205,40.0,37.68676497
0.001206,40.0,37.67414794
0.001207,40.0,37.66153501
0.001208,40.0,37.64892617
0.001209,40.0,37.68023558
0.00121,40.0,37.71153446
0.001211,40.0,37.74282281
0.001212,40.0,37.77410063
0.001213,40.0,37.80536793
0.001214,40.0,37.83662472
0.001215,40.0,37.86787099
0.001216,40.0,37.89910674
0.001217,40.0,37.93033199
0.001218,40.0,37.96154673
0.001219,40.0,37.99275097
0.00122,40.0,38.02394472
0.001221,40.0,38.05512797
0.001222,40.0,38.08630072
0.001223,40.0,38.11746299
0.001224,40.0,38.14861478
0.001225,40.0,38.17975608
0.001226,40.0,38.21088691
0.001227,40.0,38.24200726
0.001228,40.0,38.27311714
0.001229,40.0,38.30421656
0.00123,40.0,38.3353055
0.001231,40.0,38.36638399
0.001232,40.0,38.39745202
0.001233,40.0,38.4285096
0.001234,40.0,38.45955673
0.001235,40.0,38.49059341
0.001236,40.0,38.52161964
0.001237,40.0,38.55263544
0.001238,40.0,38.58364079
0.001239,40.0,38.61463572
0.00124,40.0,38.64562021
0.001241,40.0,38.67659428
0.001242,40.0,38.70755792
0.001243,40.0,38.73851114
0.001244,40.0,38.76945395
0.001245,40.0,38.80038634
0.001246,40.0,38.83130832
0.001247,40.0,38.8622199
0.001248,40.0,38.89312107
0.001249,40.0,38.92401184
0.00125,40.0,38.95489222
0.001251,40.0,38.9857622
0.001252,40.0,39.01662179
0.001253,40.0,39.047471
0.001254,40.0,39.07830982
0.001255,40.0,39.10913827
0.001256,40.0,39.13995633
0.001257,40.0,39.17076403
0.001258,40.0,39.20156135
0.001259,40.0,39.23234831
0.00126,40.0,39.2631249
0.001261,40.0,39.29389114
0.001262,40.0,39.32464701
0.001263,40.0,39.35539254
0.001264,40.0,39.38612772
0.001265,40.0,39.41685255
0.001266,40.0,39.44756703
0.001267,40.0,39.47827118
0.001268,40.0,39.50896499
0.001269,40.0,39.53964847
0.00127,40.0,39.57032162
0.001271,40.0,39.57912117
0.001272,40.0,39.58791811
0.001273,40.0,39.57466115
0.001274,40.0,39.56140851
0.001275,40.0,39.54816016
0.001276,40.0,39.53491612
0.001277,40.0,39.52167638
0.001278,40.0,39.50844094
0.001279,40.0,39.49520979
0.00128,40.0,39.48198294
0.001281,40.0,39.46876039
0.001282,40.0,39.45554213
0.001283,40.0,39.44232816
0.001284,40.0,39.42911848
0.001285,40.0,39.41591309
0.001286,40.0,39.40271198
0.001287,40.0,39.38951517
0.001288,40.0,39.37632263
0.001289,40.0,39.36313438
0.00129,40.0,39.34995042
0.001291,40.0,39.33677073
0.001292,40.0,39.32359532
0.001293,40.0,39.3104242
0.001294,40.0,39.29725734
0.001295,40.0,39.28409477
0.001296,40.0,39.27093646
0.001297,40.0,39.25778243
0.001298,40.0,39.24463267
0.001299,40.0,39.23148718
0.0013,40.0,39.21834595
0.001301,40.0,39.205209
0.001302,40.0,39.19207631
0.001303,40.0,39.17894788
0.001304,40.0,39.16582371
0.001305,40.0,39.15270381
0.001306,40.0,39.13958817
0.001307,40.0,39.12647678
0.001308,40.0,39.11336965
0.001309,40.0,39.10026678
0.00131,40.0,39.08716816
0.001311,40.0,39.07407379
0.001312,40.0,39.08283789
0.001313,40.0,39.0915985
0.001314,40.0,39.12241597
0.001315,40.0,39.15322306
0.001316,40.0,39.18401978
0.001317,40.0,39.19295307
0.001318,40.0,39.20188374
0.001319,40.0,39.23266438
0.00132,40.0,39.26343467
0.001321,40.0,39.29419459
0.001322,40.0,39.32494417
0.001323,40.0,39.33362099
0.001324,40.0,39.34229435
0.001325,40.0,39.37302711
0.001326,40.0,39.40374952
0.001327,40.0,39.43446159
0.001328,40.0,39.4433128
0.001329,40.0,39.4521614
0.00133,40.0,39.48285748
0.001331,40.0,39.51354323
0.001332,40.0,39.54421864
0.001333,40.0,39.57488373
0.001334,40.0,39.6055385
0.001335,40.0,39.63618294
0.001336,40.0,39.64475165
0.001337,40.0,39.65331692
0.001338,40.0,39.68394465
0.001339,40.0,39.69271411
0.00134,40.0,39.70148102
0.001341,40.0,39.73209284
0.001342,40.0,39.76269435
0.001343,40.0,39.79328557
0.001344,40.0,39.82386648
0.001345,40.0,39.85443709
0.001346,40.0,39.88499742
0.001347,40.0,39.91554745
0.001348,40.0,39.92401895
0.001349,40.0,39.93248703
0.00135,40.0,39.96302043
0.001351,40.0,39.97169846
0.001352,40.0,39.98037396
0.001353,40.0,40.01089155
0.001354,40.0,40.04139887
0.001355,40.0,40.02798186
0.001356,40.0,40.0145692
0.001357,40.0,40.00116089
0.001358,40.0,39.98775694
0.001359,40.0,39.97435734
0.00136,40.0,39.96096209
0.001361,40.0,39.94757119
0.001362,40.0,39.93418464
0.001363,40.0,39.92080243
0.001364,40.0,39.90742457
0.001365,40.0,39.89405105
0.001366,40.0,39.88068187
0.001367,40.0,39.86731703
0.001368,40.0,39.85395653
0.001369,40.0,39.84060037
0.00137,40.0,39.82724855
0.001371,40.0,39.81390106
0.001372,40.0,39.8005579
0.001373,40.0,39.78721908
0.001374,40.0,39.77388458
0.001375,40.0,39.76055442
0.001376,40.0,39.74722858
0.001377,40.0,39.73390707
0.001378,40.0,39.72058988
0.001379,40.0,39.70727702
0.00138,40.0,39.69396848
0.001381,40.0,39.68066426
0.001382,40.0,39.66736435
0.001383,40.0,39.65406877
0.001384,40.0,39.6407775
0.001385,40.0,39.62749055
0.001386,40.0,39.61420791
0.001387,40.0,39.60092958
0.001388,40.0,39.58765557
0.001389,40.0,39.57438586
0.00139,40.0,39.56112046
0.001391,40.0,39.54785937
0.001392,40.0,39.53460258
0.001393,40.0,39.5213501
0.001394,40.0,39.50810192
0.001395,40.0,39.49485804
0.001396,40.0,39.48161846
0.001397,40.0,39.46838318
0.001398,40.0,39.45515219
0.001399,40.0,39.4419255
0.0014,40.0,39.4287031
0.001401,40.0,39.415485
0.001402,40.0,39.40227119
0.001403,40.0,39.38906166
0.001404,40.0,39.37585643
0.001405,40.0,39.36265548
0.001406,40.0,39.34945882
0.001407,40.0,39.33626644
0.001408,40.0,39.32307835
0.001409,40.0,39.30989453
0.00141,40.0,39.296715
0.001411,40.0,39.28353974
0.001412,40.0,39.27036876
0.001413,40.0,39.25720206
0.001414,40.0,39.24403963
0.001415,40.0,39.23088148
0.001416,40.0,39.2177276
0.001417,40.0,39.20457798
0.001418,40.0,39.23534664
0.001419,40.0,39.26610494
0.00142,40.0,39.29685289
0.001421,40.0,39.32759048
0.001422,40.0,39.35831773
0.001423,40.0,39.38903463
0.001424,40.0,39.41974119
0.001425,40.0,39.45043741
0.001426,40.0,39.48112329
0.001427,40.0,39.46788485
0.001428,40.0,39.45465071
0.001429,40.0,39.48533486
0.00143,40.0,39.51600867
0.001431,40.0,39.54667216
0.001432,40.0,39.57732533
0.001433,40.0,39.60796817
0.001434,40.0,39.63860069
0.001435,40.0,39.6692229
0.001436,40.0,39.6998348
0.001437,40.0,39.7304364
0.001438,40.0,39.76102768
0.001439,40.0,39.74769469
0.00144,40.0,39.73436602
0.001441,40.0,39.76495566
0.001442,40.0,39.795535
0.001443,40.0,39.82610405
0.001444,40.0,39.85666279
0.001445,40.0,39.88721125
0.001446,40.0,39.91774942
0.001447,40.0,39.94827731
0.001448,40.0,39.97879492
0.001449,40.0,40.00930225
0.00145,40.0,40.0397993
0.001451,40.0,40.02637212
0.001452,40.0,39.96903533
0.001453,40.0,39.95563149
0.001454,40.0,39.96432726
0.001455,40.0,39.97302056
0.001456,40.0,39.9596156
0.001457,40.0,39.94621499
0.001458,40.0,39.93281873
0.001459,40.0,39.91942682
0.00146,40.0,39.90603925
0.001461,40.0,39.89265604
0.001462,40.0,39.87927716
0.001463,40.0,39.86590264
0.001464,40.0,39.85253245
0.001465,40.0,39.8391666
0.001466,40.0,39.8258051
0.001467,40.0,39.81244793
0.001468,40.0,39.79909509
0.001469,40.0,39.7857466
0.00147,40.0,39.77240243
0.001471,40.0,39.7590626
0.001472,40.0,39.7457271
0.001473,40.0,39.73239592
0.001474,40.0,39.71906908
0.001475,40.0,39.70574656
0.001476,40.0,39.69242837
0.001477,40.0,39.6791145
0.001478,40.0,39.66580495
0.001479,40.0,39.65249973
0.00148,40.0,39.63919882
0.001481,40.0,39.62590223
0.001482,40.0,39.61260996
0.001483,40.0,39.599322
0.001484,40.0,39.58603836
0.001485,40.0,39.57275903
0.001486,40.0,39.55948401
0.001487,40.0,39.54621329
0.001488,40.0,39.53294689
0.001489,40.0,39.5196848
0.00149,40.0,39.50642701
0.001491,40.0,39.49317352
0.001492,40.0,39.47992434
0.001493,40.0,39.46667945
0.001494,40.0,39.45343887
0.001495,40.0,39.44020259
0.001496,40.0,39.4269706
0.001497,40.0,39.41374291
0.001498,40.0,39.40051951
0.001499,40.0,39.3873004
0.0015,40.0,39.37408559
0.001501,40.0,39.36087506
0.001502,40.0,39.34766883
0.001503,40.0,39.33446688
0.001504,40.0,39.32126922
0.001505,40.0,39.30807584
0.001506,40.0,39.29488674
0.001507,40.0,39.28170193
0.001508,40.0,39.2685214
0.001509,40.0,39.25534514
0.00151,40.0,39.24217316
0.001511,40.0,39.22900546
0.001512,40.0,39.21584203
0.001513,40.0,39.20268288
0.001514,40.0,39.189528
0.001515,40.0,39.17637739
0.001516,40.0,39.18503224
0.001517,40.0,39.19368351
0.001518,40.0,39.22444448
0.001519,40.0,39.2551951
0.00152,40.0,39.28593536
0.001521,40.0,39.31666527
0.001522,40.0,39.3255854
0.001523,40.0,39.33450303
0.001524,40.0,39.36521702
0.001525,40.0,39.37380534
0.001526,40.0,39.38239009
0.001527,40.0,39.4130872
0.001528,40.0,39.44377398
0.001529,40.0,39.47445042
0.00153,40.0,39.50511653
0.001531,40.0,39.53577231
0.001532,40.0,39.54462129
0.001533,40.0,39.55346781
0.001534,40.0,39.58410775
0.001535,40.0,39.61473736
0.001536,40.0,39.64535666
0.001537,40.0,39.65384678
0.001538,40.0,39.66233336
0.001539,40.0,39.69293588
0.00154,40.0,39.72352808
0.001541,40.0,39.75410999
0.001542,40.0,39.78468159
0.001543,40.0,39.79344972
0.001544,40.0,39.80221541
0.001545,40.0,39.83277125
0.001546,40.0,39.8633168
0.001547,40.0,39.89385206
0.001548,40.0,39.92437704
0.001549,40.0,39.93276928
0.00155,40.0,39.941158
0.001551,40.0,39.97166627
0.001552,40.0,40.00216428
0.001553,40.0,40.032652
0.001554,40.0,39.99742578
0.001555,40.0,39.98400133
0.001556,40.0,39.97058124
0.001557,40.0,39.9571655
0.001558,40.0,39.94375412
0.001559,40.0,39.93034709
0.00156,40.0,39.91694441
0.001561,40.0,39.90354609
0.001562,40.0,39.89015211
0.001563,40.0,39.87676248
0.001564,40.0,39.8633772
0.001565,40.0,39.84999626
0.001566,40.0,39.83661966
0.001567,40.0,39.82324741
0.001568,40.0,39.80987949
0.001569,40.0,39.79651592
0.00157,40.0,39.78315668
0.001571,40.0,39.76980178
0.001572,40.0,39.75645121
0.001573,40.0,39.74310498
0.001574,40.0,39.72976308
0.001575,40.0,39.71642551
0.001576,40.0,39.70309227
0.001577,40.0,39.68976335
0.001578,40.0,39.67643877
0.001579,40.0,39.6631185
0.00158,40.0,39.64980256
0.001581,40.0,39.63649095
0.001582,40.0,39.62318365
0.001583,40.0,39.60988067
0.001584,40.0,39.59658201
0.001585,40.0,39.58328767
0.001586,40.0,39.56999764
0.001587,40.0,39.55671193
0.001588,40.0,39.54343052
0.001589,40.0,39.53015343
0.00159,40.0,39.51688065
0.001591,40.0,39.50361217
0.001592,40.0,39.49034801
0.001593,40.0,39.47708814
0.001594,40.0,39.46383258
0.001595,40.0,39.45058133
0.001596,40.0,39.43733437
0.001597,40.0,39.42409171
0.001598,40.0,39.41085336
0.001599,40.0,39.39761929
0.0016,40.0,39.38438953
0.001601,40.0,39.37116406
0.001602,40.0,39.35794288
0.001603,40.0,39.34472599
0.001604,40.0,39.33151339
0.001605,40.0,39.31830508
0.001606,40.0,39.30510106
0.001607,40.0,39.29190132
0.001608,40.0,39.27870586
0.001609,40.0,39.26551469
0.00161,40.0,39.2523278
0.001611,40.0,39.23914519
0.001612,40.0,39.22596686
0.001613,40.0,39.21279281
0.001614,40.0,39.19962303
0.001615,40.0,39.18645753
0.001616,40.0,39.21721002
0.001617,40.0,39.24795216
0.001618,40.0,39.27868395
0.001619,40.0,39.30940539
0.00162,40.0,39.34011648
0.001621,40.0,39.37081723
0.001622,40.0,39.40150764
0.001623,40.0,39.43218772
0.001624,40.0,39.41894375
0.001625,40.0,39.40570408
0.001626,40.0,39.43638242
0.001627,40.0,39.46705042
0.001628,40.0,39.4977081
0.001629,40.0,39.52835545
0.00163,40.0,39.55899248
0.001631,40.0,39.58961919
0.001632,40.0,39.62023558
0.001633,40.0,39.65084167
0.001634,40.0,39.68143744
0.001635,40.0,39.71202291
0.001636,40.0,39.69868439
0.001637,40.0,39.6853502
0.001638,40.0,39.71593402
0.001639,40.0,39.74650754
0.00164,40.0,39.77707076
0.001641,40.0,39.80762369
0.001642,40.0,39.83816633
0.001643,40.0,39.86869868
0.001644,40.0,39.89922074
0.001645,40.0,39.92973252
0.001646,40.0,39.96023403
0.001647,40.0,39.99072526
0.001648,40.0,39.97729255
0.001649,40.0,39.9638642
0.00165,40.0,39.99435387
0.001651,40.0,40.02483327
0.001652,40.0,40.03354391
0.001653,40.0,40.04225219
0.001654,40.0,40.02880231
0.001655,40.0,40.01535679
0.001656,40.0,40.00191563
0.001657,40.0,39.98847884
0.001658,40.0,39.97504641
0.001659,40.0,39.96161834
0.00166,40.0,39.94819462
0.001661,40.0,39.93477527
0.001662,40.0,39.92136027
0.001663,40.0,39.90794962
0.001664,40.0,39.89454332
0.001665,40.0,39.88114138
0.001666,40.0,39.86774379
0.001667,40.0,39.85435054
0.001668,40.0,39.84096164
0.001669,40.0,39.82757709
0.00167,40.0,39.81419688
0.001671,40.0,39.80082101
0.001672,40.0,39.78744949
0.001673,40.0,39.7740823
0.001674,40.0,39.76071945
0.001675,40.0,39.74736094
0.001676,40.0,39.73400677
0.001677,40.0,39.72065693
0.001678,40.0,39.70731142
0.001679,40.0,39.69397024
0.00168,40.0,39.6806334
0.001681,40.0,39.66730088
0.001682,40.0,39.65397269
0.001683,40.0,39.64064883
0.001684,40.0,39.62732928
0.001685,40.0,39.61401407
0.001686,40.0,39.60070317
0.001687,40.0,39.58739659
0.001688,40.0,39.57409434
0.001689,40.0,39.5607964
0.00169,40.0,39.54750277
0.001691,40.0,39.53421346
0.001692,40.0,39.52092846
0.001693,40.0,39.50764778
0.001694,40.0,39.4943714
0.001695,40.0,39.48109934
0.001696,40.0,39.46783158
0.001697,40.0,39.45456812
0.001698,40.0,39.44130898
0.001699,40.0,39.42805413
0.0017,40.0,39.41480359
0.001701,40.0,39.40155734
0.001702,40.0,39.3883154
0.001703,40.0,39.37507775
0.001704,40.0,39.3618444
0.001705,40.0,39.34861535
0.001706,40.0,39.33539059
0.001707,40.0,39.32217011
0.001708,40.0,39.30895393
0.001709,40.0,39.29574204
0.00171,40.0,39.28253444
0.001711,40.0,39.26933113
0.001712,40.0,39.25613209
0.001713,40.0,39.24293735
0.001714,40.0,39.22974688
0.001715,40.0,39.2165607
0.001716,40.0,39.20337879
0.001717,40.0,39.21193717
0.001718,40.0,39.24266974
0.001719,40.0,39.25165666
0.00172,40.0,39.26064118
0.001721,40.0,39.29135789
0.001722,40.0,39.32206426
0.001723,40.0,39.33058065
0.001724,40.0,39.33909338
0.001725,40.0,39.36978279
0.001726,40.0,39.40046186
0.001727,40.0,39.4311306
0.001728,40.0,39.46178901
0.001729,40.0,39.47070538
0.00173,40.0,39.47961938
0.001731,40.0,39.51026201
0.001732,40.0,39.54089432
0.001733,40.0,39.5715163
0.001734,40.0,39.60212798
0.001735,40.0,39.61054542
0.001736,40.0,39.61895921
0.001737,40.0,39.64955402
0.001738,40.0,39.68013851
0.001739,40.0,39.68898461
0.00174,40.0,39.69782837
0.001741,40.0,39.72839717
0.001742,40.0,39.75895566
0.001743,40.0,39.78950386
0.001744,40.0,39.82004177
0.001745,40.0,39.8505694
0.001746,40.0,39.88108673
0.001747,40.0,39.91159379
0.001748,40.0,39.94209057
0.001749,40.0,39.95038808
0.00175,40.0,39.95868199
0.001751,40.0,39.989162
