时间,指令,实际
0.006107,3,0.063439294
0.006108,3,0.063462207
0.006109,3,0.063485123
0.00611,3,0.063508044
0.006111,3,0.06353097
0.006112,3,0.063553899
0.006113,3,0.063576832
0.006114,3,0.06359977
0.006115,3,0.063622711
0.006116,3,0.063645657
0.006117,3,0.063668607
0.006118,3,0.063691561
0.006119,3,0.063714519
0.00612,3,0.063737481
0.006121,3,0.063760447
0.006122,3,0.063783418
0.006123,3,0.063806392
0.006124,3,0.063829371
0.006125,3,0.063852354
0.006126,3,0.063875341
0.006127,3,0.063898332
0.006128,3,0.063921327
0.006129,3,0.063944326
0.00613,3,0.06396733
0.006131,3,0.063990337
0.006132,3,0.064013349
0.006133,3,0.064036365
0.006134,3,0.064059385
0.006135,3,0.064082409
0.006136,3,0.064105438
0.006137,3,0.06412847
0.006138,3,0.064151507
0.006139,3,0.064174548
0.00614,3,0.064197593
0.006141,3,0.064220642
0.006142,3,0.064243696
0.006143,3,0.064266753
0.006144,3,0.064289815
0.006145,3,0.064312881
0.006146,3,0.064335951
0.006147,3,0.064359025
0.006148,3,0.064382103
0.006149,3,0.064405186
0.00615,3,0.064428273
0.006151,3,0.064451364
0.006152,3,0.064474459
0.006153,3,0.064497558
0.006154,3,0.064520662
0.006155,3,0.06454377
0.006156,3,0.064566882
0.006157,3,0.064589998
0.006158,3,0.064613118
0.006159,3,0.064636243
0.00616,3,0.064659372
0.006161,3,0.064682505
0.006162,3,0.064705642
0.006163,3,0.064728783
0.006164,3,0.064751929
0.006165,3,0.064775078
0.006166,3,0.064798232
0.006167,3,0.06482139
0.006168,3,0.064844552
0.006169,3,0.064867719
0.00617,3,0.064890889
0.006171,3,0.064914064
0.006172,3,0.064937243
0.006173,3,0.064960426
0.006174,3,0.064983613
0.006175,3,0.065006805
0.006176,3,0.06503
0.006177,3,0.0650532
0.006178,3,0.065076404
0.006179,3,0.065099612
0.00618,3,0.065122824
0.006181,3,0.065146041
0.006182,3,0.065169261
0.006183,3,0.065192486
0.006184,3,0.065215715
0.006185,3,0.065238948
0.006186,3,0.065262185
0.006187,3,0.065285426
0.006188,3,0.065308672
0.006189,3,0.065331922
0.00619,3,0.065355175
0.006191,3,0.065378433
0.006192,3,0.065401695
0.006193,3,0.065424961
0.006194,3,0.065448232
0.006195,3,0.065471506
0.006196,3,0.065494785
0.006197,3,0.065518068
0.006198,3,0.065541355
0.006199,3,0.065564646
0.0062,3,0.065587941
0.006201,3,0.06561124
0.006202,3,0.065634543
0.006203,3,0.065657851
0.006204,3,0.065681163
0.006205,3,0.065704478
0.006206,3,0.065727798
0.006207,3,0.065751122
0.006208,3,0.06577445
0.006209,3,0.065797783
0.00621,3,0.065821119
0.006211,3,0.06584446
0.006212,3,0.065867804
0.006213,3,0.065891153
0.006214,3,0.065914506
0.006215,3,0.065937863
0.006216,3,0.065961224
0.006217,3,0.065984589
0.006218,3,0.066007958
0.006219,3,0.066031332
0.00622,3,0.066054709
0.006221,3,0.066078091
0.006222,3,0.066101477
0.006223,3,0.066124867
0.006224,3,0.066148261
0.006225,3,0.066171659
0.006226,3,0.066195062
0.006227,3,0.066218468
0.006228,3,0.066241879
0.006229,3,0.066265294
0.00623,3,0.066288713
0.006231,3,0.066312136
0.006232,3,0.066335564
0.006233,3,0.066358995
0.006234,3,0.066382431
0.006235,3,0.066405871
0.006236,3,0.066429315
0.006237,3,0.066452763
0.006238,3,0.066476215
0.006239,3,0.066499672
0.00624,3,0.066523133
0.006241,3,0.066546598
0.006242,3,0.066570067
0.006243,3,0.06659354
0.006244,3,0.066617018
0.006245,3,0.066640499
0.006246,3,0.066663985
0.006247,3,0.066687475
0.006248,3,0.066710969
0.006249,3,0.066734468
0.00625,3,0.06675797
0.006251,3,0.066781477
0.006252,3,0.066804988
0.006253,3,0.066828503
0.006254,3,0.066852023
0.006255,3,0.066875546
0.006256,3,0.066899074
0.006257,3,0.066922606
0.006258,3,0.066946142
0.006259,3,0.066969683
0.00626,3,0.066993227
0.006261,3,0.067016776
0.006262,3,0.067040329
0.006263,3,0.067063886
0.006264,3,0.067087447
0.006265,3,0.067111013
0.006266,3,0.067134582
0.006267,3,0.067158156
0.006268,3,0.067181734
0.006269,3,0.067205317
0.00627,3,0.067228903
0.006271,3,0.067252493
0.006272,3,0.067276088
0.006273,3,0.067299687
0.006274,3,0.06732329
0.006275,3,0.067346897
0.006276,3,0.067370509
0.006277,3,0.067394124
0.006278,3,0.067417744
0.006279,3,0.067441368
0.00628,3,0.067464996
0.006281,3,0.067488628
0.006282,3,0.067512265
0.006283,3,0.067535905
0.006284,3,0.06755955
0.006285,3,0.067583199
0.006286,3,0.067606852
0.006287,3,0.067630509
0.006288,3,0.06765417
0.006289,3,0.067677835
0.00629,3,0.067701505
0.006291,3,0.067725179
0.006292,3,0.067748857
0.006293,3,0.067772539
0.006294,3,0.067796225
0.006295,3,0.067819915
0.006296,3,0.067843609
0.006297,3,0.067867308
0.006298,3,0.067891011
0.006299,3,0.067914717
0.0063,3,0.067938428
0.006301,3,0.067962143
0.006302,3,0.067985863
0.006303,3,0.068009586
0.006304,3,0.068033314
0.006305,3,0.068057045
0.006306,3,0.068080781
0.006307,3,0.068104521
0.006308,3,0.068128265
0.006309,3,0.068152013
0.00631,3,0.068175765
0.006311,3,0.068199521
0.006312,3,0.068223282
0.006313,3,0.068247046
0.006314,3,0.068270815
0.006315,3,0.068294588
0.006316,3,0.068318364
0.006317,3,0.068342145
0.006318,3,0.068365931
0.006319,3,0.06838972
0.00632,3,0.068413513
0.006321,3,0.068437311
0.006322,3,0.068461112
0.006323,3,0.068484918
0.006324,3,0.068508728
0.006325,3,0.068532542
0.006326,3,0.06855636
0.006327,3,0.068580182
0.006328,3,0.068604008
0.006329,3,0.068627839
0.00633,3,0.068651674
0.006331,3,0.068675512
0.006332,3,0.068699355
0.006333,3,0.068723202
0.006334,3,0.068747054
0.006335,3,0.068770909
0.006336,3,0.068794769
0.006337,3,0.068818632
0.006338,3,0.0688425
0.006339,3,0.068866372
0.00634,3,0.068890248
0.006341,3,0.068914129
0.006342,3,0.068938013
0.006343,3,0.068961902
0.006344,3,0.068985795
0.006345,3,0.069009692
0.006346,3,0.069033593
0.006347,3,0.069057499
0.006348,3,0.069081408
0.006349,3,0.069105322
0.00635,3,0.06912924
0.006351,3,0.069153162
0.006352,3,0.069177089
0.006353,3,0.069201019
0.006354,3,0.069224954
0.006355,3,0.069248893
0.006356,3,0.069272836
0.006357,3,0.069296784
0.006358,3,0.069320735
0.006359,3,0.069344691
0.00636,3,0.069368651
0.006361,3,0.069392615
0.006362,3,0.069416583
0.006363,3,0.069440556
0.006364,3,0.069464533
0.006365,3,0.069488513
0.006366,3,0.069512498
0.006367,3,0.069536488
0.006368,3,0.069560481
0.006369,3,0.069584479
0.00637,3,0.06960848
0.006371,3,0.069632486
0.006372,3,0.069656496
0.006373,3,0.069680511
0.006374,3,0.069704529
0.006375,3,0.069728552
0.006376,3,0.069752578
0.006377,3,0.069776609
0.006378,3,0.069800645
0.006379,3,0.069824684
0.00638,3,0.069848727
0.006381,3,0.069872775
0.006382,3,0.069896826
0.006383,3,0.069920882
0.006384,3,0.069944942
0.006385,3,0.069969007
0.006386,3,0.069993075
0.006387,3,0.070017147
0.006388,3,0.070041224
0.006389,3,0.070065305
0.00639,3,0.07008939
0.006391,3,0.070113479
0.006392,3,0.070137572
0.006393,3,0.070161669
0.006394,3,0.070185771
0.006395,3,0.070209877
0.006396,3,0.070233986
0.006397,3,0.0702581
0.006398,3,0.070282218
0.006399,3,0.07030634
0.0064,3,0.070330467
0.006401,3,0.070354597
0.006402,3,0.070378732
0.006403,3,0.07040287
0.006404,3,0.070427013
0.006405,3,0.07045116
0.006406,3,0.070475311
0.006407,3,0.070499466
0.006408,3,0.070523626
0.006409,3,0.070547789
0.00641,3,0.070571957
0.006411,3,0.070596128
0.006412,3,0.070620304
0.006413,3,0.070644484
0.006414,3,0.070668668
0.006415,3,0.070692856
0.006416,3,0.070717048
0.006417,3,0.070741245
0.006418,3,0.070765445
0.006419,3,0.07078965
0.00642,3,0.070813859
0.006421,3,0.070838071
0.006422,3,0.070862288
0.006423,3,0.07088651
0.006424,3,0.070910735
0.006425,3,0.070934964
0.006426,3,0.070959198
0.006427,3,0.070983436
0.006428,3,0.071007678
0.006429,3,0.071031924
0.00643,3,0.071056174
0.006431,3,0.071080428
0.006432,3,0.071104687
0.006433,3,0.071128949
0.006434,3,0.071153216
0.006435,3,0.071177487
0.006436,3,0.071201762
0.006437,3,0.071226042
0.006438,3,0.071250325
0.006439,3,0.071274613
0.00644,3,0.071298905
0.006441,3,0.071323201
0.006442,3,0.071347501
0.006443,3,0.071371806
0.006444,3,0.071396114
0.006445,3,0.071420427
0.006446,3,0.071444744
0.006447,3,0.071469065
0.006448,3,0.071493391
0.006449,3,0.07151772
0.00645,3,0.071542054
0.006451,3,0.071566392
0.006452,3,0.071590734
0.006453,3,0.07161508
0.006454,3,0.071639431
0.006455,3,0.071663786
0.006456,3,0.071688145
0.006457,3,0.071712508
0.006458,3,0.071736875
0.006459,3,0.071761246
0.00646,3,0.071785622
0.006461,3,0.071810002
0.006462,3,0.071834386
0.006463,3,0.071858774
0.006464,3,0.071883167
0.006465,3,0.071907563
0.006466,3,0.071931964
0.006467,3,0.071956369
0.006468,3,0.071980778
0.006469,3,0.072005191
0.00647,3,0.072029609
0.006471,3,0.072054031
0.006472,3,0.072078456
0.006473,3,0.072102886
0.006474,3,0.072127321
0.006475,3,0.072151759
0.006476,3,0.072176201
0.006477,3,0.072200648
0.006478,3,0.072225099
0.006479,3,0.072249554
0.00648,3,0.072274013
0.006481,3,0.072298476
0.006482,3,0.072322944
0.006483,3,0.072347415
0.006484,3,0.072371891
0.006485,3,0.072396371
0.006486,3,0.072420855
0.006487,3,0.072445343
0.006488,3,0.072469836
0.006489,3,0.072494332
0.00649,3,0.072518833
0.006491,3,0.072543338
0.006492,3,0.072567846
0.006493,3,0.07259236
0.006494,3,0.072616877
0.006495,3,0.072641398
0.006496,3,0.072665924
0.006497,3,0.072690453
0.006498,3,0.072714987
0.006499,3,0.072739525
0.0065,3,0.072764067
0.006501,3,0.072788613
0.006502,3,0.072813163
0.006503,3,0.072837718
0.006504,3,0.072862276
0.006505,3,0.072886839
0.006506,3,0.072911405
0.006507,3,0.072935976
0.006508,3,0.072960551
0.006509,3,0.07298513
0.00651,3,0.073009714
0.006511,3,0.073034301
0.006512,3,0.073058892
0.006513,3,0.073083488
0.006514,3,0.073108088
0.006515,3,0.073132691
0.006516,3,0.073157299
0.006517,3,0.073181911
0.006518,3,0.073206527
0.006519,3,0.073231148
0.00652,3,0.073255772
0.006521,3,0.073280401
0.006522,3,0.073305033
0.006523,3,0.07332967
0.006524,3,0.073354311
0.006525,3,0.073378956
0.006526,3,0.073403605
0.006527,3,0.073428258
0.006528,3,0.073452916
0.006529,3,0.073477577
0.00653,3,0.073502243
0.006531,3,0.073526913
0.006532,3,0.073551587
0.006533,3,0.073576265
0.006534,3,0.073600947
0.006535,3,0.073625633
0.006536,3,0.073650324
0.006537,3,0.073675019
0.006538,3,0.073699718
0.006539,3,0.073724421
0.00654,3,0.073749128
0.006541,3,0.073773839
0.006542,3,0.073798555
0.006543,3,0.073823275
0.006544,3,0.073847999
0.006545,3,0.073872727
0.006546,3,0.073897459
0.006547,3,0.073922195
0.006548,3,0.073946936
0.006549,3,0.073971681
0.00655,3,0.07399643
0.006551,3,0.074021183
0.006552,3,0.074045941
0.006553,3,0.074070702
0.006554,3,0.074095468
0.006555,3,0.074120238
0.006556,3,0.074145012
0.006557,3,0.07416979
0.006558,3,0.074194573
0.006559,3,0.07421936
0.00656,3,0.074244151
0.006561,3,0.074268946
0.006562,3,0.074293745
0.006563,3,0.074318549
0.006564,3,0.074343356
0.006565,3,0.074368168
0.006566,3,0.074392984
0.006567,3,0.074417804
0.006568,3,0.074442629
0.006569,3,0.074467457
0.00657,3,0.07449229
0.006571,3,0.074517127
0.006572,3,0.074541968
0.006573,3,0.074566813
0.006574,3,0.074591663
0.006575,3,0.074616516
0.006576,3,0.074641374
0.006577,3,0.074666236
0.006578,3,0.074691102
0.006579,3,0.074715972
0.00658,3,0.074740847
0.006581,3,0.074765725
0.006582,3,0.074790608
0.006583,3,0.074815495
0.006584,3,0.074840386
0.006585,3,0.074865281
0.006586,3,0.074890181
0.006587,3,0.074915084
0.006588,3,0.074939992
0.006589,3,0.074964903
0.00659,3,0.074989819
0.006591,3,0.075014739
0.006592,3,0.075039664
0.006593,3,0.075064592
0.006594,3,0.075089524
0.006595,3,0.075114461
0.006596,3,0.075139402
0.006597,3,0.075164347
0.006598,3,0.075189296
0.006599,3,0.075214249
0.0066,3,0.075239206
0.006601,3,0.075264167
0.006602,3,0.075289133
0.006603,3,0.075314103
0.006604,3,0.075339076
0.006605,3,0.075364054
0.006606,3,0.075389036
0.006607,3,0.075414023
0.006608,3,0.075439013
0.006609,3,0.075464007
0.00661,3,0.075489006
0.006611,3,0.075514008
0.006612,3,0.075539015
0.006613,3,0.075564026
0.006614,3,0.075589041
0.006615,3,0.07561406
0.006616,3,0.075639083
0.006617,3,0.07566411
0.006618,3,0.075689142
0.006619,3,0.075714177
0.00662,3,0.075739217
0.006621,3,0.075764261
0.006622,3,0.075789309
0.006623,3,0.075814361
0.006624,3,0.075839417
0.006625,3,0.075864478
0.006626,3,0.075889542
0.006627,3,0.075914611
0.006628,3,0.075939684
0.006629,3,0.075964761
0.00663,3,0.075989842
0.006631,3,0.076014927
0.006632,3,0.076040017
0.006633,3,0.07606511
0.006634,3,0.076090208
0.006635,3,0.07611531
0.006636,3,0.076140416
0.006637,3,0.076165527
0.006638,3,0.076190641
0.006639,3,0.07621576
0.00664,3,0.076240883
0.006641,3,0.07626601
0.006642,3,0.076291141
0.006643,3,0.076316276
0.006644,3,0.076341416
0.006645,3,0.07636656
0.006646,3,0.076391708
0.006647,3,0.07641686
0.006648,3,0.076442016
0.006649,3,0.076467177
0.00665,3,0.076492342
0.006651,3,0.07651751
0.006652,3,0.076542684
0.006653,3,0.076567861
0.006654,3,0.076593042
0.006655,3,0.076618228
0.006656,3,0.076643418
0.006657,3,0.076668612
0.006658,3,0.07669381
0.006659,3,0.076719013
0.00666,3,0.07674422
0.006661,3,0.07676943
0.006662,3,0.076794645
0.006663,3,0.076819865
0.006664,3,0.076845088
0.006665,3,0.076870316
0.006666,3,0.076895547
0.006667,3,0.076920783
0.006668,3,0.076946024
0.006669,3,0.076971268
0.00667,3,0.076996516
0.006671,3,0.077021769
0.006672,3,0.077047026
0.006673,3,0.077072287
0.006674,3,0.077097552
0.006675,3,0.077122821
0.006676,3,0.077148095
0.006677,3,0.077173372
0.006678,3,0.077198654
0.006679,3,0.07722394
0.00668,3,0.07724923
0.006681,3,0.077274525
0.006682,3,0.077299823
0.006683,3,0.077325126
0.006684,3,0.077350433
0.006685,3,0.077375744
0.006686,3,0.077401059
0.006687,3,0.077426378
0.006688,3,0.077451701
0.006689,3,0.077477029
0.00669,3,0.077502361
0.006691,3,0.077527696
0.006692,3,0.077553036
0.006693,3,0.07757838
0.006694,3,0.077603729
0.006695,3,0.077629081
0.006696,3,0.077654438
0.006697,3,0.077679798
0.006698,3,0.077705163
0.006699,3,0.077730532
0.0067,3,0.077755905
0.006701,3,0.077781282
0.006702,3,0.077806664
0.006703,3,0.077832049
0.006704,3,0.077857439
0.006705,3,0.077882832
0.006706,3,0.07790823
0.006707,3,0.077933632
0.006708,3,0.077959038
0.006709,3,0.077984448
0.00671,3,0.078009863
0.006711,3,0.078035281
0.006712,3,0.078060704
0.006713,3,0.07808613
0.006714,3,0.078111561
0.006715,3,0.078136996
0.006716,3,0.078162435
0.006717,3,0.078187878
0.006718,3,0.078213325
0.006719,3,0.078238777
0.00672,3,0.078264232
0.006721,3,0.078289692
0.006722,3,0.078315155
0.006723,3,0.078340623
0.006724,3,0.078366095
0.006725,3,0.078391571
0.006726,3,0.078417052
0.006727,3,0.078442536
0.006728,3,0.078468024
0.006729,3,0.078493517
0.00673,3,0.078519014
0.006731,3,0.078544515
0.006732,3,0.07857002
0.006733,3,0.078595529
0.006734,3,0.078621043
0.006735,3,0.07864656
0.006736,3,0.078672082
0.006737,3,0.078697608
0.006738,3,0.078723138
0.006739,3,0.078748672
0.00674,3,0.07877421
0.006741,3,0.078799753
0.006742,3,0.0788253
0.006743,3,0.07885085
0.006744,3,0.078876405
0.006745,3,0.078901965
0.006746,3,0.078927528
0.006747,3,0.078953096
0.006748,3,0.078978667
0.006749,3,0.079004243
0.00675,3,0.079029823
0.006751,3,0.079055408
0.006752,3,0.079080996
0.006753,3,0.079106589
0.006754,3,0.079132186
0.006755,3,0.079157787
0.006756,3,0.079183392
0.006757,3,0.079209002
0.006758,3,0.079234616
0.006759,3,0.079260233
0.00676,3,0.079285856
0.006761,3,0.079311482
0.006762,3,0.079337112
0.006763,3,0.079362747
0.006764,3,0.079388386
0.006765,3,0.079414029
0.006766,3,0.079439676
0.006767,3,0.079465327
0.006768,3,0.079490983
0.006769,3,0.079516643
0.00677,3,0.079542307
0.006771,3,0.079567975
0.006772,3,0.079593647
0.006773,3,0.079619323
0.006774,3,0.079645004
0.006775,3,0.079670689
0.006776,3,0.079696378
0.006777,3,0.079722071
0.006778,3,0.079747768
0.006779,3,0.079773469
0.00678,3,0.079799175
0.006781,3,0.079824885
0.006782,3,0.079850599
0.006783,3,0.079876317
0.006784,3,0.079902039
0.006785,3,0.079927765
0.006786,3,0.079953496
0.006787,3,0.07997923
0.006788,3,0.080004969
0.006789,3,0.080030712
0.00679,3,0.080056459
0.006791,3,0.080082211
0.006792,3,0.080107966
0.006793,3,0.080133725
0.006794,3,0.080159489
0.006795,3,0.080185257
0.006796,3,0.080211029
0.006797,3,0.080236805
0.006798,3,0.080262585
0.006799,3,0.08028837
0.0068,3,0.080314158
0.006801,3,0.080339951
0.006802,3,0.080365747
0.006803,3,0.080391548
0.006804,3,0.080417353
0.006805,3,0.080443162
0.006806,3,0.080468976
0.006807,3,0.080494793
0.006808,3,0.080520615
0.006809,3,0.08054644
0.00681,3,0.08057227
0.006811,3,0.080598104
0.006812,3,0.080623942
0.006813,3,0.080649784
0.006814,3,0.08067563
0.006815,3,0.08070148
0.006816,3,0.080727335
0.006817,3,0.080753193
0.006818,3,0.080779056
0.006819,3,0.080804923
0.00682,3,0.080830794
0.006821,3,0.080856669
0.006822,3,0.080882548
0.006823,3,0.080908431
0.006824,3,0.080934319
0.006825,3,0.080960211
0.006826,3,0.080986106
0.006827,3,0.081012006
0.006828,3,0.081037911
0.006829,3,0.081063819
0.00683,3,0.081089731
0.006831,3,0.081115648
0.006832,3,0.081141569
0.006833,3,0.081167493
0.006834,3,0.081193423
0.006835,3,0.081219356
0.006836,3,0.081245293
0.006837,3,0.081271235
0.006838,3,0.081297181
0.006839,3,0.081323131
0.00684,3,0.081349085
0.006841,3,0.081375043
0.006842,3,0.081401006
0.006843,3,0.081426972
0.006844,3,0.081452943
0.006845,3,0.081478918
0.006846,3,0.081504897
0.006847,3,0.081530881
0.006848,3,0.081556868
0.006849,3,0.08158286
0.00685,3,0.081608856
0.006851,3,0.081634856
0.006852,3,0.081660861
0.006853,3,0.081686869
0.006854,3,0.081712882
0.006855,3,0.081738899
0.006856,3,0.08176492
0.006857,3,0.081790946
0.006858,3,0.081816975
0.006859,3,0.081843009
0.00686,3,0.081869047
0.006861,3,0.081895089
0.006862,3,0.081921135
0.006863,3,0.081947186
0.006864,3,0.081973241
0.006865,3,0.081999299
0.006866,3,0.082025362
0.006867,3,0.08205143
0.006868,3,0.082077501
0.006869,3,0.082103577
0.00687,3,0.082129656
0.006871,3,0.08215574
0.006872,3,0.082181828
0.006873,3,0.082207921
0.006874,3,0.082234017
0.006875,3,0.082260118
0.006876,3,0.082286223
0.006877,3,0.082312332
0.006878,3,0.082338445
0.006879,3,0.082364562
0.00688,3,0.082390683
0.006881,3,0.082416809
0.006882,3,0.082442939
0.006883,3,0.082469073
0.006884,3,0.082495211
0.006885,3,0.082521353
0.006886,3,0.082547499
0.006887,3,0.08257365
0.006888,3,0.082599804
0.006889,3,0.082625963
0.00689,3,0.082652126
0.006891,3,0.082678293
0.006892,3,0.082704465
0.006893,3,0.08273064
0.006894,3,0.082756819
0.006895,3,0.082783003
0.006896,3,0.082809191
0.006897,3,0.082835383
0.006898,3,0.082861579
0.006899,3,0.082887779
0.0069,3,0.082913984
0.006901,3,0.082940192
0.006902,3,0.082966405
0.006903,3,0.082992621
0.006904,3,0.083018842
0.006905,3,0.083045067
0.006906,3,0.083071296
0.006907,3,0.08309753
0.006908,3,0.083123767
0.006909,3,0.083150008
0.00691,3,0.083176254
0.006911,3,0.083202504
0.006912,3,0.083228757
0.006913,3,0.083255015
0.006914,3,0.083281277
0.006915,3,0.083307544
0.006916,3,0.083333814
0.006917,3,0.083360088
0.006918,3,0.083386367
0.006919,3,0.083412649
0.00692,3,0.083438936
0.006921,3,0.083465227
0.006922,3,0.083491522
0.006923,3,0.083517821
0.006924,3,0.083544124
0.006925,3,0.083570432
0.006926,3,0.083596743
0.006927,3,0.083623059
0.006928,3,0.083649379
0.006929,3,0.083675703
0.00693,3,0.083702031
0.006931,3,0.083728363
0.006932,3,0.083754699
0.006933,3,0.08378104
0.006934,3,0.083807384
0.006935,3,0.083833733
0.006936,3,0.083860086
0.006937,3,0.083886443
0.006938,3,0.083912805
0.006939,3,0.08393917
0.00694,3,0.08396554
0.006941,3,0.083991914
0.006942,3,0.084018292
0.006943,3,0.084044674
0.006944,3,0.08407106
0.006945,3,0.084097451
0.006946,3,0.084123845
0.006947,3,0.084150244
0.006948,3,0.084176647
0.006949,3,0.084203054
0.00695,3,0.084229466
0.006951,3,0.084255881
0.006952,3,0.084282301
0.006953,3,0.084308725
0.006954,3,0.084335153
0.006955,3,0.084361586
0.006956,3,0.084388022
0.006957,3,0.084414463
0.006958,3,0.084440908
0.006959,3,0.084467357
0.00696,3,0.084493811
0.006961,3,0.084520268
0.006962,3,0.08454673
0.006963,3,0.084573196
0.006964,3,0.084599666
0.006965,3,0.08462614
0.006966,3,0.084652619
0.006967,3,0.084679101
0.006968,3,0.084705588
0.006969,3,0.084732079
0.00697,3,0.084758574
0.006971,3,0.084785074
0.006972,3,0.084811577
0.006973,3,0.084838085
0.006974,3,0.084864597
0.006975,3,0.084891113
0.006976,3,0.084917633
0.006977,3,0.084944157
0.006978,3,0.084970686
0.006979,3,0.084997218
0.00698,3,0.085023755
0.006981,3,0.085050296
0.006982,3,0.085076841
0.006983,3,0.08510339
0.006984,3,0.085129944
0.006985,3,0.085156501
0.006986,3,0.085183063
0.006987,3,0.085209629
0.006988,3,0.085236199
0.006989,3,0.085262773
0.00699,3,0.085289352
0.006991,3,0.085315934
0.006992,3,0.085342521
0.006993,3,0.085369111
0.006994,3,0.085395706
0.006995,3,0.085422305
0.006996,3,0.085448909
0.006997,3,0.085475516
0.006998,3,0.085502127
0.006999,3,0.085528743
0.007,3,0.085555363
0.007001,3,0.085581986
0.007002,3,0.085608614
0.007003,3,0.085635246
0.007004,3,0.085661883
0.007005,3,0.085688523
